pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
20149	20149	Interval between previous point and current one in numeric path (trail #1)	Online follow-up > Cognitive function online > Trail making	Primary	Unisex	485	NA	INTEGER	CONTINUOUS	81629	NA	NA
20155	20155	Interval between previous point and current one in alphanumeric path (trail #2)	Online follow-up > Cognitive function online > Trail making	Primary	Unisex	485	NA	INTEGER	CONTINUOUS	78305	NA	NA
20156	20156	Duration to complete numeric path (trail #1)	Online follow-up > Cognitive function online > Trail making	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	73964	NA	NA
20157	20157	Duration to complete alphanumeric path (trail #2)	Online follow-up > Cognitive function online > Trail making	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	73962	NA	NA
20159	20159	Number of symbol digit matches made correctly	Online follow-up > Cognitive function online > Symbol digit substitution	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	83954	NA	NA
20160	20160	Ever smoked	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Derived	Unisex	7	NA	CAT_SINGLE	CAT_SINGLE_BINARY	339821	NA	NA
20165	20165	FI1 : numeric addition test	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5001	NA	CAT_SINGLE	CAT_SINGLE_BINARY	87203	NA	NA
20167	20167	FI2 : identify largest number	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5002	NA	CAT_SINGLE	CAT_SINGLE_BINARY	87220	NA	NA
20169	20169	FI3 : word interpolation	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5003	NA	CAT_SINGLE	CAT_SINGLE_BINARY	87197	NA	NA
20171	20171	FI4 : positional arithmetic	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5004	NA	CAT_SINGLE	CAT_SINGLE_BINARY	86789	NA	NA
20173	20173	FI5 : family relationship calculation	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5005	NA	CAT_SINGLE	CAT_SINGLE_BINARY	85182	NA	NA
20175	20175	FI6 : conditional arithmetic	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5006	NA	CAT_SINGLE	CAT_SINGLE_BINARY	77018	NA	NA
20177	20177	FI7 : synonym	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5007	NA	CAT_SINGLE	CAT_SINGLE_BINARY	63195	NA	NA
20179	20179	FI8 : chained arithmetic	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5008	NA	CAT_SINGLE	CAT_SINGLE_BINARY	57615	NA	NA
20181	20181	FI9 : concept interpolation	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5009	NA	CAT_SINGLE	CAT_SINGLE_BINARY	23695	NA	NA
20183	20183	FI10 : arithmetic sequence recognition	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5010	NA	CAT_SINGLE	CAT_SINGLE_BINARY	15774	NA	NA
20185	20185	FI11 : antonym	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5011	NA	CAT_SINGLE	CAT_SINGLE_BINARY	7340	NA	NA
20187	20187	FI12 : square sequence recognition	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5012	NA	CAT_SINGLE	CAT_SINGLE_BINARY	4702	NA	NA
20189	20189	FI13 : subset inclusion logic	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	5013	NA	CAT_SINGLE	CAT_SINGLE_BINARY	1036	NA	NA
20191	20191	Fluid intelligence score	Online follow-up > Cognitive function online > Fluid intelligence	Derived	Unisex	NA	NA	INTEGER	CONTINUOUS	87511	NA	NA
20195	20195	Number of symbol digit matches attempted	Online follow-up > Cognitive function online > Symbol digit substitution	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	83954	NA	NA
20200	20200	Values wanted	Online follow-up > Cognitive function online > Symbol digit substitution	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	84164	NA	NA
20229	20229	Values entered	Online follow-up > Cognitive function online > Symbol digit substitution	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	84164	NA	NA
20230	20230	Duration to entering value	Online follow-up > Cognitive function online > Symbol digit substitution	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	84164	NA	NA
20240	20240	Maximum digits remembered correctly	Online follow-up > Cognitive function online > Numeric memory	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	78871	NA	NA
20242_0	20242	Fluid intelligence completion status	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	498	Completed	CAT_SINGLE	CAT_SINGLE_UNORDERED	87511	76665	10846
20242_1	20242	Fluid intelligence completion status	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	498	Abandoned	CAT_SINGLE	CAT_SINGLE_UNORDERED	87511	2524	84987
20242_2	20242	Fluid intelligence completion status	Online follow-up > Cognitive function online > Fluid intelligence	Primary	Unisex	498	Completed with pause	CAT_SINGLE	CAT_SINGLE_UNORDERED	87511	8322	79189
20244_0	20244	Pairs matching completion status	Online follow-up > Cognitive function online > Pairs matching	Primary	Unisex	498	Completed	CAT_SINGLE	CAT_SINGLE_UNORDERED	84024	78476	5548
20244_1	20244	Pairs matching completion status	Online follow-up > Cognitive function online > Pairs matching	Primary	Unisex	498	Abandoned	CAT_SINGLE	CAT_SINGLE_UNORDERED	84024	2619	81405
20244_2	20244	Pairs matching completion status	Online follow-up > Cognitive function online > Pairs matching	Primary	Unisex	498	Completed with pause	CAT_SINGLE	CAT_SINGLE_UNORDERED	84024	2929	81095
20245_0	20245	Symbol digit completion status	Online follow-up > Cognitive function online > Symbol digit substitution	Primary	Unisex	498	Completed	CAT_SINGLE	CAT_SINGLE_UNORDERED	85137	81689	3448
20245_1	20245	Symbol digit completion status	Online follow-up > Cognitive function online > Symbol digit substitution	Primary	Unisex	498	Abandoned	CAT_SINGLE	CAT_SINGLE_UNORDERED	85137	1662	83475
20245_2	20245	Symbol digit completion status	Online follow-up > Cognitive function online > Symbol digit substitution	Primary	Unisex	498	Completed with pause	CAT_SINGLE	CAT_SINGLE_UNORDERED	85137	1786	83351
20246_0	20246	Trail making completion status	Online follow-up > Cognitive function online > Trail making	Primary	Unisex	479	Completed	CAT_SINGLE	CAT_SINGLE_UNORDERED	85291	73974	11317
20246_1	20246	Trail making completion status	Online follow-up > Cognitive function online > Trail making	Primary	Unisex	479	Abandoned	CAT_SINGLE	CAT_SINGLE_UNORDERED	85291	3413	81878
20246_2	20246	Trail making completion status	Online follow-up > Cognitive function online > Trail making	Primary	Unisex	479	Completed with pause	CAT_SINGLE	CAT_SINGLE_UNORDERED	85291	2206	83085
20246_3	20246	Trail making completion status	Online follow-up > Cognitive function online > Trail making	Primary	Unisex	479	Timed-out due to inactivity	CAT_SINGLE	CAT_SINGLE_UNORDERED	85291	5698	79593
20247	20247	Total errors traversing numeric path (trail #1)	Online follow-up > Cognitive function online > Trail making	Derived	Unisex	NA	NA	INTEGER	CAT_ORD	18610	NA	NA
20248	20248	Total errors traversing alphanumeric path (trail #2)	Online follow-up > Cognitive function online > Trail making	Derived	Unisex	NA	NA	INTEGER	CAT_ORD	29932	NA	NA
20403	20403	Amount of alcohol drunk on a typical drinking day	Online follow-up > Mental health > Alcohol use	Primary	Unisex	522	NA	CAT_SINGLE	CAT_ORD	102148	NA	NA
20405_0	20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	No	CAT_SINGLE	CAT_SINGLE_UNORDERED	111170	101423	9747
20405_1	20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	Yes, but not in the last year	CAT_SINGLE	CAT_SINGLE_UNORDERED	111170	5133	106037
20405_2	20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	Yes, during the last year	CAT_SINGLE	CAT_SINGLE_UNORDERED	111170	4614	106556
20407	20407	Frequency of failure to fulfil normal expectations due to drinking alcohol in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61336	NA	NA
20408	20408	Frequency of memory loss due to drinking alcohol in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61308	NA	NA
20409	20409	Frequency of feeling guilt or remorse after drinking alcohol in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61288	NA	NA
20411_0	20411	Ever been injured or injured someone else through drinking alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	No	CAT_SINGLE	CAT_SINGLE_UNORDERED	111284	106625	4659
20411_1	20411	Ever been injured or injured someone else through drinking alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	Yes, but not in the last year	CAT_SINGLE	CAT_SINGLE_UNORDERED	111284	4150	107134
20411_2	20411	Ever been injured or injured someone else through drinking alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	524	Yes, during the last year	CAT_SINGLE	CAT_SINGLE_UNORDERED	111284	509	110775
20412	20412	Frequency of needing morning drink of alcohol after heavy drinking session in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61373	NA	NA
20413	20413	Frequency of inability to cease drinking in last year	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	61255	NA	NA
20414	20414	Frequency of drinking alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	521	NA	CAT_SINGLE	CAT_ORD	111205	NA	NA
20416	20416	Frequency of consuming six or more units of alcohol	Online follow-up > Mental health > Alcohol use	Primary	Unisex	523	NA	CAT_SINGLE	CAT_ORD	102352	NA	NA
20453	20453	Ever taken cannabis	Online follow-up > Mental health > Cannabis use	Primary	Unisex	526	NA	CAT_SINGLE	CAT_ORD	111195	NA	NA
20454	20454	Maximum frequency of taking cannabis	Online follow-up > Mental health > Cannabis use	Primary	Unisex	527	NA	CAT_SINGLE	CAT_ORD	22685	NA	NA
20455	20455	Age when last took cannabis	Online follow-up > Mental health > Cannabis use	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	23519	NA	NA
20487	20487	Felt hated by family member as a child	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	111056	NA	NA
20488	20488	Physically abused by family as a child	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	111128	NA	NA
20489	20489	Felt loved as a child	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	110928	NA	NA
20490	20490	Sexually molested as a child	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	110107	NA	NA
20491	20491	Someone to take to doctor when needed as a child	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	110638	NA	NA
20494	20494	Felt irritable or had angry outbursts in past month	Online follow-up > Mental health > Traumatic events	Primary	Unisex	534	NA	CAT_SINGLE	CAT_ORD	49667	NA	NA
20495	20495	Avoided activities or situations because of previous stressful experience in past month	Online follow-up > Mental health > Traumatic events	Primary	Unisex	534	NA	CAT_SINGLE	CAT_ORD	111162	NA	NA
20496	20496	Felt distant from other people in past month	Online follow-up > Mental health > Traumatic events	Primary	Unisex	534	NA	CAT_SINGLE	CAT_ORD	49672	NA	NA
20497	20497	Repeated disturbing thoughts of stressful experience in past month	Online follow-up > Mental health > Traumatic events	Primary	Unisex	534	NA	CAT_SINGLE	CAT_ORD	111182	NA	NA
20498	20498	Felt very upset when reminded of stressful experience in past month	Online follow-up > Mental health > Traumatic events	Primary	Unisex	534	NA	CAT_SINGLE	CAT_ORD	111183	NA	NA
20521	20521	Belittlement by partner or ex-partner as an adult	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	111028	NA	NA
20522	20522	Been in a confiding relationship as an adult	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	108517	NA	NA
20523	20523	Physical violence by partner or ex-partner as an adult	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	111031	NA	NA
20524	20524	Sexual interference by partner or ex-partner without consent as an adult	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	111016	NA	NA
20525	20525	Able to pay rent/mortgage as an adult	Online follow-up > Mental health > Traumatic events	Primary	Unisex	532	NA	CAT_SINGLE	CAT_ORD	109698	NA	NA
20526	20526	Been in serious accident believed to be life-threatening	Online follow-up > Mental health > Traumatic events	Primary	Unisex	533	NA	CAT_SINGLE	CAT_SINGLE_BINARY	111208	NA	NA
20527	20527	Been involved in combat or exposed to war-zone	Online follow-up > Mental health > Traumatic events	Primary	Unisex	533	NA	CAT_SINGLE	CAT_SINGLE_BINARY	111243	NA	NA
20528	20528	Diagnosed with life-threatening illness	Online follow-up > Mental health > Traumatic events	Primary	Unisex	533	NA	CAT_SINGLE	CAT_SINGLE_BINARY	110906	NA	NA
20529	20529	Victim of physically violent crime	Online follow-up > Mental health > Traumatic events	Primary	Unisex	533	NA	CAT_SINGLE	CAT_SINGLE_BINARY	111137	NA	NA
20530	20530	Witnessed sudden violent death	Online follow-up > Mental health > Traumatic events	Primary	Unisex	533	NA	CAT_SINGLE	CAT_SINGLE_BINARY	111155	NA	NA
20531	20531	Victim of sexual assault	Online follow-up > Mental health > Traumatic events	Primary	Unisex	533	NA	CAT_SINGLE	CAT_SINGLE_BINARY	110016	NA	NA
22599	22599	Number of jobs held	Online follow-up > Work environment > Employment history	Derived	Unisex	NA	NA	INTEGER	CAT_ORD	85059	NA	NA
22601_41233254	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	counter clerk, bank clerk, cashier, post office clerk	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	2920	82139
22601_12333358	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	hairdressing or beauty salon manager or proprietor/owner	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	248	84811
22601_35373270	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	financial controller, accounting/audit technician, trust officer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	1417	83642
22601_41123205	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	civil service administrative officer or assistant or clerk, tax collector, prison service clerk, law courts clerk	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	3842	81217
22601_42153302	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	all other personal assistants and secretaries	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	5074	79985
22601_61213416	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	nursery nurse/assistant/supervisor, crèche assistant	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	292	84767
22601_52312934	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	motor mechanic, diesel fitter, auto engineer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	501	84558
22601_21113020	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	chemist (analytic, developmental, industrial, research)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	1005	84054
22601_42133300	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	school secretary	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	360	84699
22601_91112478	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	farmhand, farm labourer, herdsman, shepherd, dairyman, pigman	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	333	84726
22601_21212592	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	civil engineer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	452	84607
22601_21223040	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	mechanical engineer, automobile engineer, aeronautical engineer, locomotive or marine engineer, welding engineer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	1108	83951
22601_41133206	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	local government administrative officer or assistant or clerk	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	4595	80464
22601_23143401	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	secondary school teacher or teaching professional (including head teacher)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	7107	77952
22601_52162926	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	pipe fitter	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	113	84946
22601_32113072	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	nurse (of any kind, at any level)	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	4545	80514
22601_92332985	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	house cleaner, domestic, chambermaid, charlady	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	150	84909
22601_32293082	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	other therapist including acupuncturist, aromatherapist, dietician, herbalist, homeopath, hypnotherapist, masseur, orthoptist, osteopath, psychotherapist	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	772	84287
22601_41113204	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	civil service executive officer, revenue/tax executive or officer, fraud inspector or officer, job centre adviser	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	3233	81826
22601_71113328	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	sales assistant, retail/shop assistant, counter assistant, sub post office assistant, takeaway food worker	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	4344	80715
