pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
40001_U509	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	U50.9 Inquest Adjourned Death	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	12	8535
40001_W100	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	W10.0 Home	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	12	8535
40001_W190	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	W19.0 Home	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	12	8535
40001_X700	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	X70.0 Home	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	45	8502
40001_X708	40001	Underlying (primary) cause of death: ICD10	Health-related outcomes > Death register	Primary	Unisex	19	X70.8 Other specified place	CAT_SINGLE	CAT_SINGLE_UNORDERED	8547	10	8537
40007	40007	Age at death	Health-related outcomes > Death register	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	9909	NA	NA
100240	100240	Coffee consumed	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday	Primary	Unisex	100010	NA	CAT_SINGLE	CAT_SINGLE_BINARY	48336	NA	NA
100580	100580	Alcohol consumed	Online follow-up > Diet by 24-hour recall > Alcoholic beverages yesterday	Primary	Unisex	100010	NA	CAT_SINGLE	CAT_SINGLE_BINARY	48336	NA	NA
46	46	Hand grip strength (left)	UK Biobank Assessment Centre > Physical measures > Hand grip strength	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	339543	NA	NA
47	47	Hand grip strength (right)	UK Biobank Assessment Centre > Physical measures > Hand grip strength	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	339592	NA	NA
78	78	Heel bone mineral density (BMD) T-score, automated	UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	196568	NA	NA
129	129	Place of birth in UK - north co-ordinate	UK Biobank Assessment Centre > Verbal interview > Early life factors	Primary	Unisex	170	NA	INTEGER	CONTINUOUS	328051	NA	NA
130	130	Place of birth in UK - east co-ordinate	UK Biobank Assessment Centre > Verbal interview > Early life factors	Primary	Unisex	170	NA	INTEGER	CONTINUOUS	328051	NA	NA
137	137	Number of treatments/medications taken	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	340896	NA	NA
398	398	Number of correct matches in round	UK Biobank Assessment Centre > Cognitive function > Pairs matching	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	340939	NA	NA
399	399	Number of incorrect matches in round	UK Biobank Assessment Centre > Cognitive function > Pairs matching	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	340939	NA	NA
400	400	Time to complete round	UK Biobank Assessment Centre > Cognitive function > Pairs matching	Primary	Unisex	402	NA	INTEGER	CONTINUOUS	335558	NA	NA
403	403	Number of times snap-button pressed	UK Biobank Assessment Centre > Cognitive function > Reaction time	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	340071	NA	NA
404	404	Duration to first press of snap-button in each round	UK Biobank Assessment Centre > Cognitive function > Reaction time	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	339023	NA	NA
670_1	670	Type of accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100286	A house or bungalow	CAT_SINGLE	CAT_SINGLE_UNORDERED	340098	310122	29976
670_2	670	Type of accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100286	A flat, maisonette or apartment	CAT_SINGLE	CAT_SINGLE_UNORDERED	340098	28698	311400
670_3	670	Type of accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100286	Mobile or temporary structure (i.e. caravan)	CAT_SINGLE	CAT_SINGLE_UNORDERED	340098	471	339627
670_4	670	Type of accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100286	Sheltered accommodation	CAT_SINGLE	CAT_SINGLE_UNORDERED	340098	772	339326
670_5	670	Type of accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100286	Care home	CAT_SINGLE	CAT_SINGLE_UNORDERED	340098	35	340063
680_1	680	Own or rent accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100287	Own outright (by you or someone in your household)	CAT_SINGLE	CAT_SINGLE_UNORDERED	336754	184276	152478
680_2	680	Own or rent accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100287	Own with a mortgage	CAT_SINGLE	CAT_SINGLE_UNORDERED	336754	123358	213396
680_3	680	Own or rent accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100287	Rent - from local authority, local council, housing association	CAT_SINGLE	CAT_SINGLE_UNORDERED	336754	17524	319230
680_4	680	Own or rent accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100287	Rent - from private landlord or letting agency	CAT_SINGLE	CAT_SINGLE_UNORDERED	336754	8568	328186
680_5	680	Own or rent accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100287	Pay part rent and part mortgage (shared ownership)	CAT_SINGLE	CAT_SINGLE_UNORDERED	336754	834	335920
680_6	680	Own or rent accommodation lived in	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100287	Live in accommodation rent free	CAT_SINGLE	CAT_SINGLE_UNORDERED	336754	2194	334560
709	709	Number in household	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100291	NA	INTEGER	CAT_ORD	339146	NA	NA
738	738	Average total household income before tax	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household	Primary	Unisex	100294	NA	CAT_SINGLE	CAT_ORD	294073	NA	NA
767	767	Length of working week for main job	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	Primary	Unisex	100291	NA	INTEGER	CONTINUOUS	190326	NA	NA
806	806	Job involves mainly walking or standing	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	Primary	Unisex	100301	NA	CAT_SINGLE	CAT_ORD	192843	NA	NA
816	816	Job involves heavy manual or physical work	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	Primary	Unisex	100301	NA	CAT_SINGLE	CAT_ORD	192876	NA	NA
826	826	Job involves shift work	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment	Primary	Unisex	100301	NA	CAT_SINGLE	CAT_ORD	192671	NA	NA
864	864	Number of days/week walked 10+ minutes	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100307	NA	INTEGER	CAT_ORD	335304	NA	NA
874	874	Duration of walks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100291	NA	INTEGER	CONTINUOUS	291708	NA	NA
884	884	Number of days/week of moderate physical activity 10+ minutes	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100291	NA	INTEGER	CAT_ORD	324824	NA	NA
894	894	Duration of moderate activity	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100291	NA	INTEGER	CAT_ORD	253924	NA	NA
904	904	Number of days/week of vigorous physical activity 10+ minutes	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100291	NA	INTEGER	CAT_ORD	325002	NA	NA
914	914	Duration of vigorous activity	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100291	NA	INTEGER	CONTINUOUS	185786	NA	NA
924	924	Usual walking pace	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100313	NA	CAT_SINGLE	CAT_ORD	339073	NA	NA
943	943	Frequency of stair climbing in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100314	NA	CAT_SINGLE	CAT_ORD	338182	NA	NA
971	971	Frequency of walking for pleasure in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100317	NA	CAT_SINGLE	CAT_ORD	243452	NA	NA
981	981	Duration walking for pleasure	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100318	NA	CAT_SINGLE	CAT_ORD	243310	NA	NA
991	991	Frequency of strenuous sports in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100317	NA	CAT_SINGLE	CAT_ORD	34636	NA	NA
1001	1001	Duration of strenuous sports	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100318	NA	CAT_SINGLE	CAT_ORD	34658	NA	NA
1011	1011	Frequency of light DIY in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100317	NA	CAT_SINGLE	CAT_ORD	171444	NA	NA
1021	1021	Duration of light DIY	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100318	NA	CAT_SINGLE	CAT_ORD	170526	NA	NA
1031	1031	Frequency of friend/family visits	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	Primary	Unisex	100327	NA	CAT_SINGLE	CAT_ORD	339314	NA	NA
1070	1070	Time spent watching television (TV)	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100329	NA	INTEGER	CAT_ORD	323323	NA	NA
1080	1080	Time spent using computer	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100329	NA	INTEGER	CAT_ORD	265130	NA	NA
1090	1090	Time spent driving	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100329	NA	INTEGER	CAT_ORD	227370	NA	NA
1160	1160	Sleep duration	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep	Primary	Unisex	100291	NA	INTEGER	CAT_ORD	339131	NA	NA
1170	1170	Getting up in morning	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep	Primary	Unisex	100341	NA	CAT_SINGLE	CAT_ORD	340554	NA	NA
1180	1180	Morning/evening person (chronotype)	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep	Primary	Unisex	100342	NA	CAT_SINGLE	CAT_ORD	304862	NA	NA
1190	1190	Nap during day	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep	Primary	Unisex	100343	NA	CAT_SINGLE	CAT_ORD	340816	NA	NA
1200	1200	Sleeplessness / insomnia	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep	Primary	Unisex	100343	NA	CAT_SINGLE	CAT_ORD	340700	NA	NA
1210	1210	Snoring	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep	Primary	Unisex	100345	NA	CAT_SINGLE	CAT_SINGLE_BINARY	317825	NA	NA
1220	1220	Daytime dozing / sleeping (narcolepsy)	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep	Primary	Unisex	100346	NA	CAT_SINGLE	CAT_ORD	339824	NA	NA
1239	1239	Current tobacco smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100347	NA	CAT_SINGLE	CAT_ORD	340780	NA	NA
1249	1249	Past tobacco smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100348	NA	CAT_SINGLE	CAT_ORD	313700	NA	NA
1259	1259	Smoking/smokers in household	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100370	NA	CAT_SINGLE	CAT_ORD	314384	NA	NA
1269	1269	Exposure to tobacco smoke at home	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100291	NA	INTEGER	CAT_ORD	308494	NA	NA
1279	1279	Exposure to tobacco smoke outside home	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100291	NA	INTEGER	CAT_ORD	289160	NA	NA
1289	1289	Cooked vegetable intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100373	NA	INTEGER	CAT_ORD	330964	NA	NA
1299	1299	Salad / raw vegetable intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100373	NA	INTEGER	CAT_ORD	320677	NA	NA
1309	1309	Fresh fruit intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100373	NA	INTEGER	CAT_ORD	328867	NA	NA
1319	1319	Dried fruit intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100373	NA	INTEGER	CAT_ORD	310936	NA	NA
1329	1329	Oily fish intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100377	NA	CAT_SINGLE	CAT_ORD	339410	NA	NA
1339	1339	Non-oily fish intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100377	NA	CAT_SINGLE	CAT_ORD	339742	NA	NA
1349	1349	Processed meat intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100377	NA	CAT_SINGLE	CAT_ORD	340457	NA	NA
1359	1359	Poultry intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100377	NA	CAT_SINGLE	CAT_ORD	340389	NA	NA
1369	1369	Beef intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100377	NA	CAT_SINGLE	CAT_ORD	339799	NA	NA
1379	1379	Lamb/mutton intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100377	NA	CAT_SINGLE	CAT_ORD	339078	NA	NA
1389	1389	Pork intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100377	NA	CAT_SINGLE	CAT_ORD	339200	NA	NA
1408	1408	Cheese intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100377	NA	CAT_SINGLE	CAT_ORD	333021	NA	NA
1418_2	1418	Milk type used	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100387	Semi-skimmed	CAT_SINGLE	CAT_SINGLE_UNORDERED	340780	222500	118280
1418_1	1418	Milk type used	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100387	Full cream	CAT_SINGLE	CAT_SINGLE_UNORDERED	340780	21265	319515
1418_3	1418	Milk type used	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100387	Skimmed	CAT_SINGLE	CAT_SINGLE_UNORDERED	340780	70160	270620
1418_4	1418	Milk type used	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100387	Soya	CAT_SINGLE	CAT_SINGLE_UNORDERED	340780	12280	328500
1418_5	1418	Milk type used	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100387	Other type of milk	CAT_SINGLE	CAT_SINGLE_UNORDERED	340780	3935	336845
1418_6	1418	Milk type used	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100387	Never/rarely have milk	CAT_SINGLE	CAT_SINGLE_UNORDERED	340780	10640	330140
1428_3	1428	Spread type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100388	Other type of spread/margarine	CAT_SINGLE	CAT_SINGLE_UNORDERED	340621	181432	159189
1428_0	1428	Spread type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100388	Never/rarely use spread	CAT_SINGLE	CAT_SINGLE_UNORDERED	340621	34297	306324
1428_1	1428	Spread type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100388	Butter/spreadable butter	CAT_SINGLE	CAT_SINGLE_UNORDERED	340621	123129	217492
1428_2	1428	Spread type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100388	Flora Pro-Active/Benecol	CAT_SINGLE	CAT_SINGLE_UNORDERED	340621	1763	338858
1438	1438	Bread intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100373	NA	INTEGER	CONTINUOUS	333820	NA	NA
1448_3	1448	Bread type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100391	Wholemeal or wholegrain	CAT_SINGLE	CAT_SINGLE_UNORDERED	329512	190316	139196
1448_1	1448	Bread type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100391	White	CAT_SINGLE	CAT_SINGLE_UNORDERED	329512	87043	242469
1448_2	1448	Bread type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100391	Brown	CAT_SINGLE	CAT_SINGLE_UNORDERED	329512	38775	290737
1448_4	1448	Bread type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100391	Other type of bread	CAT_SINGLE	CAT_SINGLE_UNORDERED	329512	13378	316134
1458	1458	Cereal intake	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100373	NA	INTEGER	CAT_ORD	326093	NA	NA
1468_3	1468	Cereal type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100393	Oat cereal (e.g. Ready Brek, porridge)	CAT_SINGLE	CAT_SINGLE_UNORDERED	284070	71413	212657
1468_1	1468	Cereal type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100393	Bran cereal (e.g. All Bran, Branflakes)	CAT_SINGLE	CAT_SINGLE_UNORDERED	284070	48179	235891
1468_2	1468	Cereal type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100393	Biscuit cereal (e.g. Weetabix)	CAT_SINGLE	CAT_SINGLE_UNORDERED	284070	50994	233076
1468_4	1468	Cereal type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100393	Muesli	CAT_SINGLE	CAT_SINGLE_UNORDERED	284070	57849	226221
1468_5	1468	Cereal type	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100393	Other (e.g. Cornflakes, Frosties)	CAT_SINGLE	CAT_SINGLE_UNORDERED	284070	55635	228435
1478	1478	Salt added to food	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet	Primary	Unisex	100394	NA	CAT_SINGLE	CAT_ORD	340905	NA	NA
